ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0031936	negative regulation of chromatin silencing	4/3844	16/22094	0.298857382070428	0.602763030729883	0.455938182461641	AT5G11470/AT1G05910/AT1G06760/AT3G15120	4
GO:0032365	intracellular lipid transport	4/3844	16/22094	0.298857382070428	0.602763030729883	0.455938182461641	AT5G42890/AT1G27695/AT4G39850/AT1G01020	4
GO:0034410	cell wall beta-glucan biosynthetic process	4/3844	16/22094	0.298857382070428	0.602763030729883	0.455938182461641	AT2G18840/AT4G30260/AT4G04920/AT2G44610	4
GO:0052324	plant-type cell wall cellulose biosynthetic process	4/3844	16/22094	0.298857382070428	0.602763030729883	0.455938182461641	AT2G18840/AT4G30260/AT4G04920/AT2G44610	4
GO:0098659	inorganic cation import across plasma membrane	4/3844	16/22094	0.298857382070428	0.602763030729883	0.455938182461641	AT4G18160/AT1G30450/AT3G05030/AT1G79610	4
GO:0099587	inorganic ion import across plasma membrane	4/3844	16/22094	0.298857382070428	0.602763030729883	0.455938182461641	AT4G18160/AT1G30450/AT3G05030/AT1G79610	4
GO:0016042	lipid catabolic process	24/3844	123/22094	0.301584648552918	0.607750329742083	0.459710643497053	AT4G14430/AT1G65520/AT4G16070/AT3G24180/AT1G78390/AT4G00240/AT5G25760/AT1G18720/AT3G02040/AT3G03520/AT4G35790/AT1G33270/AT5G42890/AT4G32810/AT5G49900/AT3G16785/AT4G39850/AT1G04010/AT2G42790/AT4G11830/AT5G41080/AT3G01420/AT2G16530/AT3G51840	24
GO:0009199	ribonucleoside triphosphate metabolic process	12/3844	58/22094	0.302638676754612	0.608846807152497	0.460540033974118	AT1G30820/AT1G79470/AT3G10030/AT1G80230/AT1G64570/AT2G33040/AT5G08680/AT3G27440/AT3G52300/AT5G47030/AT4G26510/AT3G27190	12
GO:0009201	ribonucleoside triphosphate biosynthetic process	12/3844	58/22094	0.302638676754612	0.608846807152497	0.460540033974118	AT1G30820/AT1G79470/AT3G10030/AT1G80230/AT1G64570/AT2G33040/AT5G08680/AT3G27440/AT3G52300/AT5G47030/AT4G26510/AT3G27190	12
GO:0022613	ribonucleoprotein complex biogenesis	83/3844	451/22094	0.302988928155854	0.609038350535504	0.460684920003052	AT4G10960/AT4G31420/AT5G35910/AT2G47990/AT5G11900/AT3G03970/AT3G03110/AT3G63140/AT2G42270/AT1G06380/AT1G04635/AT1G04230/AT1G70200/AT1G48630/AT5G64270/AT2G16950/AT4G21770/AT5G55100/AT3G22590/AT5G20920/AT1G71350/AT4G11420/AT4G03430/AT1G66260/AT1G15470/AT5G16780/AT5G20600/AT2G37190/AT1G12244/AT1G67120/AT2G25870/AT2G17530/AT1G75660/AT3G58660/AT4G02720/AT2G03820/AT4G09730/AT2G42510/AT1G04510/AT1G31970/AT2G01250/AT1G45230/AT1G43860/AT4G38780/AT4G02400/AT5G02610/AT1G52370/AT3G07170/AT1G04080/AT5G64140/AT5G09920/AT4G32720/AT5G41520/AT1G77840/AT3G12930/AT1G03140/AT1G64440/AT2G44820/AT5G66360/AT4G30150/AT3G24506/AT5G05210/AT5G20020/AT1G26550/AT3G01540/AT5G27700/AT1G66580/AT3G25520/AT2G34160/AT3G04770/AT5G19820/AT4G19210/AT5G55920/AT1G17690/AT5G46400/AT1G31817/AT2G27530/AT5G17020/AT3G14700/AT2G47420/AT3G24080/AT2G42740/AT2G36160	83
GO:0009141	nucleoside triphosphate metabolic process	14/3844	69/22094	0.307912363814291	0.618414402681688	0.467777093803129	AT1G30820/AT1G79470/AT3G10030/AT5G35170/AT1G80230/AT1G64570/AT5G40270/AT2G33040/AT5G08680/AT3G27440/AT3G52300/AT5G47030/AT4G26510/AT3G27190	14
GO:0000302	response to reactive oxygen species	31/3844	162/22094	0.309103483603575	0.619817125647584	0.468838132597749	AT3G50310/AT4G17490/AT1G56560/AT5G21100/AT4G32320/AT4G17410/AT4G12570/AT3G10985/AT3G59410/AT3G17790/AT1G59860/AT5G37770/AT1G32230/AT2G03050/AT1G19570/AT2G43790/AT3G06590/AT4G33630/AT1G20630/AT5G01600/AT3G46230/AT4G18880/AT1G75270/AT5G42980/AT5G16470/AT1G51400/AT1G18150/AT3G01420/AT5G51020/AT4G35000/AT3G48360	31
GO:1901570	fatty acid derivative biosynthetic process	8/3844	37/22094	0.309329621732801	0.619817125647584	0.468838132597749	AT4G13840/AT2G26800/AT5G01270/AT4G22330/AT5G42150/AT4G34100/AT3G46960/AT1G06350	8
GO:0090693	plant organ senescence	29/3844	151/22094	0.309389453003317	0.619817125647584	0.468838132597749	AT1G70170/AT5G22070/AT5G17290/AT3G62770/AT4G22330/AT5G08560/AT4G12570/AT5G42000/AT3G10985/AT5G64930/AT4G30790/AT4G35890/AT1G67140/AT5G47390/AT4G32940/AT2G43790/AT1G04010/AT2G41060/AT3G27930/AT4G03550/AT3G62080/AT5G66100/AT5G16470/AT4G19040/AT4G34060/AT3G22170/AT3G14067/AT4G15090/AT3G44680	29
GO:0048580	regulation of post-embryonic development	74/3844	402/22094	0.314477943784894	0.629483092840172	0.476149602095449	AT2G43410/AT1G70170/AT5G59570/AT1G77180/AT5G42970/AT4G16280/AT4G33780/AT1G07430/AT2G23070/AT2G02820/AT2G31650/AT5G24860/AT5G60800/AT5G65060/AT4G02640/AT4G04920/AT5G13480/AT5G67100/AT3G51770/AT5G37190/AT1G77300/AT3G22590/AT4G03110/AT3G54620/AT3G44110/AT2G30470/AT5G11310/AT5G37770/AT3G57390/AT5G49160/AT3G07650/AT1G17145/AT5G55390/AT2G43790/AT1G77850/AT5G65080/AT2G18040/AT4G39850/AT5G65050/AT4G15880/AT1G51660/AT5G10140/AT1G14400/AT3G19980/AT4G30200/AT4G04885/AT2G42400/AT5G42900/AT1G01040/AT1G79280/AT3G50500/AT5G40490/AT5G23150/AT2G19450/AT1G54060/AT1G08260/AT2G29940/AT5G46210/AT2G31430/AT2G34880/AT5G58230/AT3G48990/AT2G18000/AT5G66880/AT1G18100/AT1G78420/AT1G54830/AT3G24440/AT3G44680/AT4G00830/AT3G02860/AT5G53470/AT1G70410/AT2G47700	74
GO:0016054	organic acid catabolic process	32/3844	168/22094	0.315306681199983	0.630085652473272	0.476605386425167	AT4G14430/AT1G65520/AT2G26080/AT5G21100/AT4G34710/AT2G26800/AT5G25760/AT4G35220/AT5G42890/AT2G20860/AT1G65960/AT3G22200/AT4G39850/AT3G47340/AT4G13360/AT2G16500/AT3G47680/AT1G17290/AT2G42790/AT3G02360/AT1G80360/AT3G55840/AT5G55070/AT5G14780/AT3G48990/AT1G68890/AT1G71180/AT4G37930/AT3G01420/AT3G51840/AT2G35120/AT4G08900	32
GO:0046395	carboxylic acid catabolic process	32/3844	168/22094	0.315306681199983	0.630085652473272	0.476605386425167	AT4G14430/AT1G65520/AT2G26080/AT5G21100/AT4G34710/AT2G26800/AT5G25760/AT4G35220/AT5G42890/AT2G20860/AT1G65960/AT3G22200/AT4G39850/AT3G47340/AT4G13360/AT2G16500/AT3G47680/AT1G17290/AT2G42790/AT3G02360/AT1G80360/AT3G55840/AT5G55070/AT5G14780/AT3G48990/AT1G68890/AT1G71180/AT4G37930/AT3G01420/AT3G51840/AT2G35120/AT4G08900	32
GO:0006626	protein targeting to mitochondrion	13/3844	64/22094	0.316032849529732	0.630481574500418	0.476904867249721	AT1G53530/AT3G59280/AT1G13900/AT5G24650/AT3G11070/AT5G43970/AT3G25120/AT3G07910/AT5G23395/AT2G36070/AT5G17710/AT3G27080/AT5G40930	13
GO:0009142	nucleoside triphosphate biosynthetic process	13/3844	64/22094	0.316032849529732	0.630481574500418	0.476904867249721	AT1G30820/AT1G79470/AT3G10030/AT5G35170/AT1G80230/AT1G64570/AT2G33040/AT5G08680/AT3G27440/AT3G52300/AT5G47030/AT4G26510/AT3G27190	13
GO:0000122	negative regulation of transcription by RNA polymerase II	10/3844	48/22094	0.318895882389121	0.634864211250265	0.480219953497953	AT3G01320/AT5G08550/AT1G59890/AT2G36010/AT1G47870/AT3G01330/AT5G47390/AT1G03760/AT3G48160/AT2G47210	10
GO:0009742	brassinosteroid mediated signaling pathway	15/3844	75/22094	0.319558953904028	0.634864211250265	0.480219953497953	AT1G03445/AT2G17090/AT1G32130/AT4G30410/AT1G35160/AT1G08420/AT1G48270/AT1G50990/AT4G38740/AT2G27210/AT1G14000/AT1G67160/AT3G63310/AT1G78300/AT4G11845	15
GO:0043401	steroid hormone mediated signaling pathway	15/3844	75/22094	0.319558953904028	0.634864211250265	0.480219953497953	AT1G03445/AT2G17090/AT1G32130/AT4G30410/AT1G35160/AT1G08420/AT1G48270/AT1G50990/AT4G38740/AT2G27210/AT1G14000/AT1G67160/AT3G63310/AT1G78300/AT4G11845	15
GO:0048545	response to steroid hormone	15/3844	75/22094	0.319558953904028	0.634864211250265	0.480219953497953	AT1G03445/AT2G17090/AT1G32130/AT4G30410/AT1G35160/AT1G08420/AT1G48270/AT1G50990/AT4G38740/AT2G27210/AT1G14000/AT1G67160/AT3G63310/AT1G78300/AT4G11845	15
GO:0071383	cellular response to steroid hormone stimulus	15/3844	75/22094	0.319558953904028	0.634864211250265	0.480219953497953	AT1G03445/AT2G17090/AT1G32130/AT4G30410/AT1G35160/AT1G08420/AT1G48270/AT1G50990/AT4G38740/AT2G27210/AT1G14000/AT1G67160/AT3G63310/AT1G78300/AT4G11845	15
GO:0098661	inorganic anion transmembrane transport	6/3844	27/22094	0.325244458839062	0.645622417047115	0.488357607181896	AT2G22500/AT5G07320/AT1G30450/AT2G17270/AT5G14040/AT4G24570	6
GO:0009309	amine biosynthetic process	9/3844	43/22094	0.32778806412942	0.649591615884692	0.491359963351024	AT4G34710/AT4G27070/AT1G23820/AT2G04400/AT2G16500/AT5G54810/AT5G53120/AT5G57890/AT4G08900	9
GO:0042401	cellular biogenic amine biosynthetic process	9/3844	43/22094	0.32778806412942	0.649591615884692	0.491359963351024	AT4G34710/AT4G27070/AT1G23820/AT2G04400/AT2G16500/AT5G54810/AT5G53120/AT5G57890/AT4G08900	9
GO:0046686	response to cadmium ion	59/3844	320/22094	0.332705811153487	0.65657033018303	0.496638758086079	AT1G70170/AT1G67070/AT2G30110/AT3G02570/AT4G10320/AT4G17410/AT2G21660/AT3G18190/AT5G38830/AT4G38740/AT2G05710/AT1G26630/AT1G70730/AT3G25230/AT3G22200/AT5G08680/AT4G09000/AT1G20630/AT1G17290/AT3G13110/AT3G17240/AT1G04510/AT1G27450/AT5G16050/AT5G63840/AT4G39410/AT1G75040/AT1G48030/AT4G26970/AT1G34550/AT1G65980/AT3G25800/AT5G57410/AT4G37910/AT3G13235/AT2G46280/AT1G76030/AT5G14780/AT3G48990/AT1G79930/AT5G20020/AT2G44350/AT3G52990/AT3G09840/AT1G54270/AT4G37870/AT1G60420/AT4G02930/AT2G24765/AT4G37930/AT3G20390/AT5G63950/AT5G52560/AT1G57720/AT1G63770/AT1G11840/AT4G11600/AT2G41530/AT1G23490	59
GO:0000103	sulfate assimilation	5/3844	22/22094	0.333509133380241	0.65657033018303	0.496638758086079	AT4G04610/AT5G67520/AT2G14750/AT5G63990/AT5G39950	5
GO:0023014	signal transduction by protein phosphorylation	5/3844	22/22094	0.333509133380241	0.65657033018303	0.496638758086079	AT2G04550/AT1G09000/AT1G51660/AT1G54960/AT5G66850	5
GO:0030048	actin filament-based movement	5/3844	22/22094	0.333509133380241	0.65657033018303	0.496638758086079	AT5G54280/AT1G04600/AT4G27370/AT1G08730/AT5G65460	5
GO:0071248	cellular response to metal ion	5/3844	22/22094	0.333509133380241	0.65657033018303	0.496638758086079	AT5G06370/AT5G61900/AT4G20260/AT2G16770/AT1G08860	5
GO:0071577	zinc ion transmembrane transport	5/3844	22/22094	0.333509133380241	0.65657033018303	0.496638758086079	AT2G30080/AT3G08650/AT3G20870/AT1G60960/AT2G46800	5
GO:0072348	sulfur compound transport	5/3844	22/22094	0.333509133380241	0.65657033018303	0.496638758086079	AT2G22500/AT4G39650/AT4G39850/AT3G51895/AT4G24570	5
GO:0099515	actin filament-based transport	5/3844	22/22094	0.333509133380241	0.65657033018303	0.496638758086079	AT5G54280/AT1G04600/AT4G27370/AT1G08730/AT5G65460	5
GO:0006873	cellular ion homeostasis	32/3844	170/22094	0.341364520644048	0.667619579211262	0.504996560842161	AT4G37270/AT5G26820/AT5G14870/AT5G59030/AT3G28710/AT4G22220/AT3G13772/AT3G02040/AT3G17790/AT3G05030/AT2G23790/AT5G47560/AT3G28715/AT3G59820/AT1G29060/AT3G11050/AT5G23630/AT5G01600/AT2G28520/AT5G03570/AT3G13320/AT1G53210/AT1G07670/AT4G32060/AT2G18960/AT1G79610/AT5G53010/AT5G61350/AT1G04450/AT4G08230/AT3G18290/AT2G46800	32
GO:0000394	RNA splicing, via endonucleolytic cleavage and ligation	4/3844	17/22094	0.341634763316702	0.667619579211262	0.504996560842161	AT5G24360/AT1G74120/AT1G07910/AT5G39930	4
GO:0005983	starch catabolic process	4/3844	17/22094	0.341634763316702	0.667619579211262	0.504996560842161	AT1G43670/AT5G55700/AT3G23920/AT4G09020	4
GO:0006893	Golgi to plasma membrane transport	4/3844	17/22094	0.341634763316702	0.667619579211262	0.504996560842161	AT1G59820/AT4G04910/AT1G47560/AT5G52210	4
GO:0009071	serine family amino acid catabolic process	4/3844	17/22094	0.341634763316702	0.667619579211262	0.504996560842161	AT2G26080/AT2G20860/AT4G37930/AT2G35120	4
GO:0010315	auxin efflux	4/3844	17/22094	0.341634763316702	0.667619579211262	0.504996560842161	AT1G70940/AT1G31880/AT1G53500/AT3G14790	4
GO:0090481	pyrimidine nucleotide-sugar transmembrane transport	4/3844	17/22094	0.341634763316702	0.667619579211262	0.504996560842161	AT4G32272/AT1G06890/AT5G65000/AT4G39390	4
GO:1900425	negative regulation of defense response to bacterium	4/3844	17/22094	0.341634763316702	0.667619579211262	0.504996560842161	AT3G59280/AT1G26190/AT5G66210/AT3G12620	4
GO:0010038	response to metal ion	80/3844	439/22094	0.341637824872765	0.667619579211262	0.504996560842161	AT4G39260/AT1G70170/AT1G67070/AT2G30110/AT3G02570/AT4G10320/AT4G17410/AT2G21660/AT4G27780/AT5G06370/AT3G18190/AT2G28910/AT5G38830/AT3G46960/AT4G38740/AT3G57480/AT1G63440/AT5G37770/AT2G05710/AT1G26630/AT1G70730/AT1G19570/AT3G25230/AT3G22200/AT5G08680/AT4G09000/AT1G20630/AT5G01600/AT1G17290/AT3G13110/AT3G17240/AT1G04510/AT5G37370/AT1G27450/AT5G16050/AT5G63840/AT4G39410/AT1G75040/AT5G61900/AT4G26570/AT1G48030/AT4G26970/AT1G34550/AT4G20260/AT1G65980/AT5G26240/AT2G16770/AT5G24380/AT3G25800/AT5G57410/AT4G37910/AT3G13235/AT2G46280/AT1G76030/AT5G14780/AT3G48990/AT1G79930/AT5G20020/AT2G44350/AT1G08860/AT5G45610/AT3G52990/AT3G09840/AT1G54270/AT4G37870/AT1G60420/AT4G02930/AT2G24765/AT4G37930/AT3G20390/AT5G63950/AT5G52560/AT1G57720/AT1G63770/AT1G11840/AT4G11600/AT5G53470/AT2G41530/AT2G46800/AT1G23490	80
GO:0030003	cellular cation homeostasis	30/3844	159/22094	0.342904794232819	0.667684038754477	0.505045318920339	AT4G37270/AT5G26820/AT5G14870/AT5G59030/AT3G28710/AT4G22220/AT3G13772/AT3G05030/AT2G23790/AT5G47560/AT3G28715/AT3G59820/AT1G29060/AT3G11050/AT5G23630/AT5G01600/AT2G28520/AT5G03570/AT3G13320/AT1G53210/AT1G07670/AT4G32060/AT2G18960/AT1G79610/AT5G53010/AT5G61350/AT1G04450/AT4G08230/AT3G18290/AT2G46800	30
GO:0055082	cellular chemical homeostasis	37/3844	198/22094	0.343400391453825	0.667684038754477	0.505045318920339	AT4G37270/AT5G26820/AT5G14870/AT3G20040/AT5G59030/AT3G28710/AT4G22220/AT3G13772/AT1G50460/AT3G02040/AT5G42000/AT3G17790/AT3G05030/AT2G23790/AT5G47560/AT3G28715/AT3G59820/AT1G29060/AT3G11050/AT5G23630/AT5G01600/AT2G28520/AT5G03570/AT3G13320/AT1G53210/AT1G76030/AT1G07670/AT4G32060/AT4G14410/AT2G18960/AT1G79610/AT5G53010/AT5G61350/AT1G04450/AT4G08230/AT3G18290/AT2G46800	37
GO:0010927	cellular component assembly involved in morphogenesis	10/3844	49/22094	0.343590491184767	0.667684038754477	0.505045318920339	AT5G11110/AT5G63370/AT2G02970/AT4G04920/AT5G65000/AT1G77850/AT2G29940/AT5G40260/AT4G19180/AT3G55090	10
GO:0090332	stomatal closure	10/3844	49/22094	0.343590491184767	0.667684038754477	0.505045318920339	AT3G50310/AT2G31650/AT4G22330/AT4G35790/AT3G05030/AT5G13750/AT2G43790/AT4G20260/AT1G08860/AT3G14270	10
GO:0072503	cellular divalent inorganic cation homeostasis	12/3844	60/22094	0.346972163037748	0.667684038754477	0.505045318920339	AT5G14870/AT3G13772/AT2G23790/AT5G23630/AT3G13320/AT1G53210/AT1G07670/AT4G32060/AT5G53010/AT1G04450/AT4G08230/AT2G46800	12
GO:0030705	cytoskeleton-dependent intracellular transport	7/3844	33/22094	0.347541368919163	0.667684038754477	0.505045318920339	AT5G54280/AT1G04600/AT3G54870/AT4G27370/AT4G14330/AT1G08730/AT5G65460	7
GO:0002697	regulation of immune effector process	3/3844	12/22094	0.348660802481923	0.667684038754477	0.505045318920339	AT5G21100/AT5G35620/AT5G24590	3
GO:0006734	NADH metabolic process	3/3844	12/22094	0.348660802481923	0.667684038754477	0.505045318920339	AT5G40610/AT2G40690/AT3G10370	3
GO:0006878	cellular copper ion homeostasis	3/3844	12/22094	0.348660802481923	0.667684038754477	0.505045318920339	AT4G37270/AT5G59030/AT3G13772	3
GO:0006901	vesicle coating	3/3844	12/22094	0.348660802481923	0.667684038754477	0.505045318920339	AT3G52190/AT4G02080/AT1G09180	3
GO:0006915	apoptotic process	3/3844	12/22094	0.348660802481923	0.667684038754477	0.505045318920339	AT5G24360/AT5G47120/AT5G45360	3
GO:0007020	microtubule nucleation	3/3844	12/22094	0.348660802481923	0.667684038754477	0.505045318920339	AT2G32980/AT1G73790/AT1G80260	3
GO:0009554	megasporogenesis	3/3844	12/22094	0.348660802481923	0.667684038754477	0.505045318920339	AT2G02820/AT5G21150/AT5G03470	3
GO:0009616	virus induced gene silencing	3/3844	12/22094	0.348660802481923	0.667684038754477	0.505045318920339	AT2G27880/AT3G62800/AT1G01040	3
GO:0016558	protein import into peroxisome matrix	3/3844	12/22094	0.348660802481923	0.667684038754477	0.505045318920339	AT5G25760/AT5G56290/AT5G47040	3
GO:0016559	peroxisome fission	3/3844	12/22094	0.348660802481923	0.667684038754477	0.505045318920339	AT1G47750/AT1G09020/AT3G19720	3
GO:0016584	nucleosome positioning	3/3844	12/22094	0.348660802481923	0.667684038754477	0.505045318920339	AT1G79350/AT5G18620/AT1G06760	3
GO:0030388	fructose 1,6-bisphosphate metabolic process	3/3844	12/22094	0.348660802481923	0.667684038754477	0.505045318920339	AT5G03690/AT1G43670/AT5G64380	3
GO:0042727	flavin-containing compound biosynthetic process	3/3844	12/22094	0.348660802481923	0.667684038754477	0.505045318920339	AT4G11570/AT5G03430/AT2G22450	3
GO:0050688	regulation of defense response to virus	3/3844	12/22094	0.348660802481923	0.667684038754477	0.505045318920339	AT5G21100/AT5G35620/AT5G24590	3
GO:0051131	chaperone-mediated protein complex assembly	3/3844	12/22094	0.348660802481923	0.667684038754477	0.505045318920339	AT5G26860/AT3G05780/AT4G12400	3
GO:0051443	positive regulation of ubiquitin-protein transferase activity	3/3844	12/22094	0.348660802481923	0.667684038754477	0.505045318920339	AT4G11920/AT4G22910/AT4G33270	3
GO:0052018	modulation by symbiont of RNA levels in host	3/3844	12/22094	0.348660802481923	0.667684038754477	0.505045318920339	AT2G27880/AT3G62800/AT1G01040	3
GO:0052249	modulation of RNA levels in other organism involved in symbiotic interaction	3/3844	12/22094	0.348660802481923	0.667684038754477	0.505045318920339	AT2G27880/AT3G62800/AT1G01040	3
GO:0055069	zinc ion homeostasis	3/3844	12/22094	0.348660802481923	0.667684038754477	0.505045318920339	AT4G37270/AT3G13772/AT2G46800	3
GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	16/3844	82/22094	0.349354408515616	0.668476223986612	0.505644538641024	AT1G10230/AT2G06040/AT2G03170/AT4G33210/AT4G02740/AT4G15475/AT3G24760/AT3G60020/AT1G55590/AT3G61415/AT4G02733/AT3G60010/AT1G20140/AT5G42190/AT5G57360/AT4G02760	16
GO:0000272	polysaccharide catabolic process	27/3844	143/22094	0.352315518174191	0.673602447878277	0.509522084351196	AT5G64640/AT2G47030/AT2G43050/AT5G09760/AT5G20940/AT3G01270/AT3G24670/AT1G67750/AT1G02640/AT4G15980/AT4G33230/AT3G47040/AT1G43670/AT5G55700/AT3G23920/AT3G05610/AT3G47050/AT3G47000/AT3G17060/AT4G09020/AT5G07420/AT3G62710/AT4G13710/AT1G14420/AT2G02720/AT2G26450/AT5G07430	27
GO:0009809	lignin biosynthetic process	11/3844	55/22094	0.357370437348497	0.682720483510568	0.516419090938965	AT3G11670/AT4G01070/AT1G12840/AT4G37990/AT5G04330/AT4G39410/AT4G37970/AT5G03260/AT3G55580/AT3G16920/AT3G27190	11
GO:0019319	hexose biosynthetic process	6/3844	28/22094	0.358669741740598	0.684654950660709	0.517882348291359	AT3G55070/AT5G03690/AT1G43670/AT5G64380/AT5G65690/AT4G37870	6
GO:0032879	regulation of localization	38/3844	205/22094	0.360671406380086	0.687925973191409	0.520356594373825	AT1G03445/AT2G18840/AT4G30260/AT4G35560/AT3G03110/AT2G28910/AT1G01140/AT1G69960/AT5G23040/AT1G08400/AT4G31400/AT5G42960/AT5G15540/AT3G59280/AT2G31500/AT3G52190/AT2G18040/AT4G35860/AT4G04340/AT2G05170/AT4G23650/AT2G45200/AT5G66850/AT3G53610/AT4G16144/AT1G15020/AT1G35670/AT1G13980/AT3G46060/AT1G15880/AT4G02080/AT1G09180/AT5G61350/AT5G59840/AT5G17020/AT1G04450/AT3G11530/AT3G51300	38
GO:0048366	leaf development	73/3844	402/22094	0.362446702567294	0.690760355730804	0.522500560007961	AT4G27950/AT2G28350/AT5G67420/AT3G61630/AT1G70170/AT2G46310/AT5G22070/AT5G17290/AT5G45190/AT3G62770/AT4G22330/AT3G48430/AT5G08560/AT4G12570/AT3G12280/AT5G42000/AT3G10985/AT5G64930/AT4G30790/AT4G32810/AT5G67100/AT4G35890/AT1G51450/AT1G67140/AT4G24560/AT5G53400/AT2G19520/AT2G19760/AT5G47390/AT4G32940/AT4G02570/AT5G16780/AT5G55390/AT5G55300/AT2G43790/AT3G22200/AT1G04010/AT1G56180/AT2G41060/AT1G14400/AT5G01600/AT1G07630/AT3G23980/AT3G27930/AT4G03550/AT3G07050/AT3G62080/AT5G67260/AT2G23430/AT5G66100/AT1G65470/AT5G46210/AT5G58230/AT4G15900/AT5G16470/AT4G19040/AT5G64630/AT3G54180/AT1G53190/AT5G41920/AT4G34060/AT1G65650/AT5G63770/AT3G25520/AT3G22170/AT3G14067/AT4G18750/AT5G55920/AT4G00850/AT1G15690/AT4G15090/AT3G44680/AT4G19600	73
GO:0055065	metal ion homeostasis	34/3844	183/22094	0.365501368378988	0.696026529257593	0.52648396553206	AT4G37270/AT5G26820/AT5G14870/AT3G09470/AT5G59030/AT1G30450/AT4G22220/AT5G18830/AT1G07030/AT3G13772/AT1G01140/AT3G02850/AT3G05030/AT2G23790/AT3G59820/AT1G29060/AT3G11050/AT5G23630/AT5G01600/AT2G27600/AT5G03570/AT5G06410/AT2G03150/AT4G26570/AT3G13320/AT1G53210/AT1G08030/AT1G07670/AT4G32060/AT5G53010/AT1G04450/AT4G08230/AT3G18290/AT2G46800	34
GO:0090626	plant epidermis morphogenesis	18/3844	94/22094	0.367446927251033	0.699173914163718	0.528864690427991	AT3G16630/AT5G45190/AT2G02820/AT4G38600/AT3G12280/AT4G04920/AT5G64930/AT1G17920/AT4G22910/AT2G19520/AT3G23980/AT2G27600/AT1G66740/AT3G27000/AT5G65530/AT3G54180/AT5G38110/AT4G19600	18
GO:0002097	tRNA wobble base modification	5/3844	23/22094	0.370899119988578	0.701828128789798	0.530872374593711	AT3G44150/AT4G35910/AT2G15910/AT3G11800/AT5G24670	5
GO:0030198	extracellular matrix organization	5/3844	23/22094	0.370899119988578	0.701828128789798	0.530872374593711	AT1G70170/AT2G45040/AT3G20580/AT3G16860/AT4G27110	5
GO:0043062	extracellular structure organization	5/3844	23/22094	0.370899119988578	0.701828128789798	0.530872374593711	AT1G70170/AT2G45040/AT3G20580/AT3G16860/AT4G27110	5
GO:0051346	negative regulation of hydrolase activity	5/3844	23/22094	0.370899119988578	0.701828128789798	0.530872374593711	AT2G47050/AT1G44900/AT3G45220/AT1G03760/AT2G31305	5
